log_body_len,Contributors Expertise,n_labels,has_milestone,is_feature_label,title_len,created_dayofweek,created_hour,n_assignees,cat_bug,cat_feature,cat_improvement,comp_ui,comp_backend,comp_api,comp_network,comp_security,comp_database,comp_authentication,comp_performance,n_complexity_words,n_urgency_words,body_has_steps,n_negative_words,assignee_avg_duration,assignee_task_count,assignee_open_tasks,depaseste_sprint,Time_Taken_Days,Created At,Repository
6.822197390620491,1.5,3,0,0,49,2,20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,25.372384940087148,17,1,1,147.8715625,2019-07-24 20:49:00+00:00,nodejs/node
6.2422232654551655,10.7,1,1,0,35,3,15,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12.582701014433553,68,0,0,4.515324074074074,2019-07-25 15:17:47+00:00,rails/rails
7.049254841255837,1.1,2,0,0,73,0,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0.42652199074074076,2,0,0,0.5566319444444444,2019-07-29 06:23:59+00:00,nodejs/node
6.837332814685591,6.05,0,1,0,79,0,22,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,19.23266975308642,3,0,0,11.007222222222222,2019-07-29 22:33:25+00:00,rails/rails
3.8918202981106265,8.5,3,0,0,27,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.28471755525686,62,1,0,0.8986226851851852,2019-07-30 09:18:52+00:00,twbs/bootstrap
6.767343125265392,8.1,1,1,0,63,1,18,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,6,6.335080758426967,89,2,0,0.9267476851851851,2019-07-30 18:36:14+00:00,rails/rails
3.6635616461296463,13.4,0,0,0,43,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.826383101851855,10,0,0,0.503125,2019-07-31 00:11:24+00:00,docker/compose
7.01301578963963,14.0,0,1,0,67,2,15,1,1,0,0,1,0,0,0,0,0,0,0,2,0,1,4,17.26806365264441,486,15,1,100.33070601851851,2019-07-31 15:48:54+00:00,meteor/meteor
6.535241271013659,8.1,3,1,0,11,2,16,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0,5,6.335080758426967,89,3,0,0.016875,2019-07-31 16:26:27+00:00,rails/rails
5.981414211254481,8.1,1,1,0,50,2,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.335080758426967,89,4,0,0.017905092592592594,2019-07-31 16:39:11+00:00,rails/rails
7.275172319452771,8.1,1,1,0,58,3,6,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,8,6.1389534269323685,92,2,0,5.572314814814815,2019-08-01 06:13:53+00:00,rails/rails
6.90875477931522,2.9000000000000004,0,0,0,73,5,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.01728298611111,12,0,0,0.9037847222222222,2019-08-03 19:19:44+00:00,rails/rails
6.327936783729195,14.0,2,1,0,57,6,19,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,17.26806365264441,486,16,1,45.929155092592595,2019-08-04 19:43:46+00:00,meteor/meteor
7.24422751560335,7.0,0,0,0,51,1,11,1,1,0,0,0,0,1,0,0,0,0,0,8,0,0,4,7.324618055555556,1,0,0,1.4190046296296297,2019-08-06 11:54:26+00:00,chef/chef
6.1779441140506,3.5,1,0,0,105,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,48.86942592592592,5,0,1,56.74243055555556,2019-08-07 05:06:48+00:00,nodejs/node
7.080867896690782,8.1,1,1,0,59,3,19,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,8,6.191163194444445,94,1,1,357.8765625,2019-08-08 19:23:13+00:00,rails/rails
7.396948602621014,9.0,2,0,0,55,0,15,1,0,0,1,0,0,1,0,0,0,0,0,3,0,1,0,14.706101251714676,81,3,0,3.271875,2019-08-12 15:28:33+00:00,rails/rails
6.368187186350492,8.1,1,1,0,63,1,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.191163194444445,94,2,0,6.803113425925926,2019-08-13 23:59:09+00:00,rails/rails
7.395721608602045,8.3,1,0,0,72,2,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,43.970849837105625,54,0,1,14.272013888888889,2019-08-14 16:03:08+00:00,chef/chef
8.52674740422105,8.1,1,1,0,53,2,21,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,2,6.191163194444445,94,3,0,11.92181712962963,2019-08-14 21:50:35+00:00,rails/rails
7.532088143541722,8.3,2,0,0,110,4,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,43.970849837105625,54,1,1,57.02981481481481,2019-08-16 16:18:54+00:00,chef/chef
7.438971592395862,14.0,1,1,0,42,6,9,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,17.26806365264441,486,17,1,22.44525462962963,2019-08-18 09:41:31+00:00,meteor/meteor
7.586803535162581,7.0,3,0,0,33,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4.371811342592593,2,0,1,318.56202546296294,2019-08-19 06:55:40+00:00,chef/chef
6.900730664045173,9.4,2,0,0,42,0,18,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,4,40.32620466820988,12,2,1,27.90542824074074,2019-08-19 18:59:19+00:00,rails/rails
8.415381925269553,3.8,0,0,0,76,1,18,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,10,6.9384375,0,0,1,265.97116898148147,2019-08-20 18:01:58+00:00,meteor/meteor
6.697034247666484,13.4,0,1,0,24,3,14,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12.615177819865323,11,0,0,7.874131944444445,2019-08-22 14:47:37+00:00,docker/compose
7.093404625868766,7.1000000000000005,3,0,0,65,4,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,96.56386574074074,2,0,1,125.86877314814815,2019-08-23 18:31:33+00:00,chef/chef
5.963579343618446,13.4,1,0,1,59,1,10,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,12.615177819865323,11,1,1,136.23202546296295,2019-08-27 10:35:27+00:00,docker/compose
4.110873864173311,5.199999999999999,2,0,0,31,1,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51.17390219907407,100,0,0,1.992025462962963,2019-08-27 20:19:25+00:00,twbs/bootstrap
7.7102051944325325,1.5,4,0,0,48,3,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,27.297451131687247,18,1,0,0.47074074074074074,2019-08-29 05:12:05+00:00,nodejs/node
6.466144724237619,14.0,5,1,0,57,3,17,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,17.26806365264441,486,18,1,283.8313773148148,2019-08-29 17:28:58+00:00,meteor/meteor
7.6511201757027,10.7,1,0,0,93,2,20,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,4,12.465782508051532,69,0,0,13.556956018518518,2019-09-04 20:08:41+00:00,rails/rails
7.688913336864796,10.7,1,0,0,56,3,13,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,3,12.465782508051532,69,1,1,44.16394675925926,2019-09-05 13:20:50+00:00,rails/rails
5.575949103146316,14.0,0,1,0,86,3,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.347920683131797,487,18,0,1.0011458333333334,2019-09-05 21:58:39+00:00,meteor/meteor
8.264620829411216,5.3,1,0,0,37,4,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,14,13.77449074074074,1,0,1,164.38355324074075,2019-09-06 07:03:19+00:00,SeleniumHQ/selenium
8.685246776412487,14.0,0,1,0,53,5,13,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,17.919700724145734,491,15,1,16.069571759259258,2019-09-07 13:24:48+00:00,meteor/meteor
3.828641396489095,1.5,3,0,0,22,6,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.885519005847954,19,1,1,16.868761574074075,2019-09-08 16:31:54+00:00,nodejs/node
7.338888133838879,8.1,0,1,0,102,0,20,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,7.703543575792287,97,1,0,0.1133912037037037,2019-09-09 20:29:59+00:00,rails/rails
7.492760300922379,10.7,1,0,0,73,1,18,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,5,12.465782508051532,69,2,1,23.500405092592594,2019-09-10 18:46:05+00:00,rails/rails
6.88653164253051,9.9,6,0,0,25,1,18,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4,36.698342236467234,39,2,1,23.143541666666668,2019-09-10 18:55:56+00:00,nodejs/node
6.126869184114185,9.9,3,0,0,40,1,21,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,36.698342236467234,39,3,0,2.037650462962963,2019-09-10 21:37:09+00:00,nodejs/node
6.542471960506805,8.1,1,1,0,46,3,15,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.62609304138322,98,1,0,1.2575578703703705,2019-09-12 15:30:57+00:00,rails/rails
7.003065458786462,8.1,1,1,0,50,3,19,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.62609304138322,98,2,0,0.8956944444444445,2019-09-12 19:33:24+00:00,rails/rails
5.7430031878094825,1.5,1,0,0,8,3,23,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,25.885519005847954,19,2,1,84.10569444444444,2019-09-12 23:08:12+00:00,nodejs/node
6.633318433280377,1.65,0,0,0,64,4,17,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0086631944444444,2,0,0,5.196886574074074,2019-09-13 17:01:33+00:00,nodejs/node
5.918893854273146,8.1,1,1,0,48,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.4951037037037045,100,1,0,0.8456712962962963,2019-09-18 00:48:52+00:00,rails/rails
6.030685260261263,8.1,1,1,0,37,2,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,7.4951037037037045,100,2,0,0.8477893518518519,2019-09-18 00:52:10+00:00,rails/rails
6.78332520060396,14.0,0,1,0,59,2,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17.92889900444143,492,15,0,0.042291666666666665,2019-09-18 19:18:08+00:00,meteor/meteor
7.0326242610280065,14.0,0,1,0,54,3,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17.892617853654873,493,15,0,0.04505787037037037,2019-09-19 13:29:42+00:00,meteor/meteor
6.309918278226516,1.7,0,0,0,51,3,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6.9384375,0,0,0,0.04271990740740741,2019-09-19 22:08:39+00:00,rails/rails
7.884952945759814,14.0,2,1,0,65,0,10,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,18.052927027329748,496,13,0,0.17416666666666666,2019-09-23 10:53:04+00:00,meteor/meteor
6.5337888379333435,3.8,1,0,0,65,0,23,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.9384375,0,1,1,108.98174768518518,2019-09-23 23:16:29+00:00,meteor/meteor
6.606650186198215,14.0,2,1,0,49,1,14,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,18.421680490610854,499,11,1,115.03635416666667,2019-09-24 14:47:09+00:00,meteor/meteor
6.741700694652055,13.4,0,0,0,53,2,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,12.220090663580251,12,1,1,107.32145833333334,2019-09-25 05:05:23+00:00,docker/compose
6.2422232654551655,8.3,1,0,1,34,2,17,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,43.43087100168351,55,1,1,51.206064814814816,2019-09-25 17:22:00+00:00,chef/chef
4.219507705176107,4.3,1,0,0,30,4,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49.410964368386225,28,0,1,46.96630787037037,2019-09-27 08:41:58+00:00,SeleniumHQ/selenium
4.110873864173311,4.3,1,0,0,17,4,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49.410964368386225,28,1,1,243.00930555555556,2019-09-27 08:42:03+00:00,SeleniumHQ/selenium
6.045005314036012,4.9,1,0,0,20,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.659623842592595,80,0,1,40.49047453703704,2019-09-28 07:12:48+00:00,twbs/bootstrap
5.480638923341991,14.0,0,1,0,52,2,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.421680490610854,499,12,1,22.08571759259259,2019-10-02 20:51:47+00:00,meteor/meteor
7.2115567333138015,4.0,2,0,0,61,3,12,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,4,17.17630787037037,4,0,1,78.47821759259259,2019-10-03 12:47:01+00:00,rails/rails
6.373319789577012,13.4,1,0,0,57,3,13,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,12.220090663580251,12,2,1,143.8779861111111,2019-10-03 13:47:57+00:00,docker/compose
5.560681631015528,8.1,1,1,0,51,4,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.364743441358025,102,1,1,16.798564814814814,2019-10-04 19:09:33+00:00,rails/rails
9.247925132303454,10.7,2,0,0,55,4,22,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,2,12.636568368544602,71,1,1,113.77111111111111,2019-10-04 22:41:59+00:00,rails/rails
6.612041034833092,0.7,2,0,0,69,0,22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.9384375,0,1,0,7.676620370370371,2019-10-07 22:02:40+00:00,chef/chef
5.53338948872752,2.9000000000000004,3,0,0,23,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.041197916666665,6,1,0,3.2890277777777777,2019-10-09 06:11:11+00:00,twbs/bootstrap
7.516977224604321,5.0,2,0,0,56,2,12,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,4,13.53466712962963,75,0,0,2.7094675925925924,2019-10-09 12:01:49+00:00,nodejs/node
5.60947179518496,0.7,2,0,0,62,3,18,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.9384375,0,2,0,5.096863425925926,2019-10-10 18:42:34+00:00,chef/chef
7.931644021454311,3.8,0,0,0,71,3,22,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,6.9384375,0,2,1,148.45572916666666,2019-10-10 22:37:50+00:00,meteor/meteor
6.259581464064923,12.5,2,0,0,26,5,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,28.962575090334234,41,1,1,16.498622685185186,2019-10-12 01:36:56+00:00,nodejs/node
7.343426229147367,14.0,0,1,0,35,0,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,18.421680490610854,499,13,1,25.681006944444444,2019-10-14 07:20:41+00:00,meteor/meteor
7.190676034332207,2.6,1,0,0,59,2,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,63.36510477582846,19,0,1,89.28364583333334,2019-10-16 12:30:06+00:00,chef/chef
7.613818684808629,1.0,6,0,0,46,2,17,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,4.270169270833333,8,0,0,0.4884027777777778,2019-10-16 17:55:30+00:00,nodejs/node
6.333279628139691,9.4,1,0,0,55,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.37076032763533,13,2,1,19.55959490740741,2019-10-17 07:27:51+00:00,rails/rails
7.566311014772463,5.199999999999999,3,0,0,34,4,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,3,50.68695292445911,101,0,1,191.98996527777777,2019-10-18 00:40:33+00:00,twbs/bootstrap
7.75190533307861,9.2,1,0,0,69,1,10,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,2,88.275,2,0,1,201.46024305555557,2019-10-22 10:30:57+00:00,rails/rails
6.960347729101308,9.4,1,0,0,46,1,17,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,39.37076032763533,13,3,1,121.33009259259259,2019-10-22 17:15:49+00:00,rails/rails
7.215239978730097,1.0,0,0,0,38,1,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6.9384375,0,0,0,0.6989467592592593,2019-10-22 17:57:25+00:00,nodejs/node
5.955837369464831,2.4,3,0,1,70,2,15,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4.837511574074074,1,0,0,2.5272685185185186,2019-10-23 15:07:41+00:00,nodejs/node
6.431331081933479,0.3,2,0,0,59,2,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.9384375,0,0,0,3.7001157407407406,2019-10-23 16:20:56+00:00,nodejs/node
4.143134726391533,0.7,0,0,0,33,3,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3867418981481485,2,1,0,0.0012731481481481483,2019-10-24 14:04:00+00:00,chef/chef
4.962844630259907,1.65,0,0,0,17,3,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.258252314814815,3,1,1,22.17787037037037,2019-10-24 17:09:30+00:00,chef/chef
7.632885505395133,12.5,3,0,0,47,5,15,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,28.962575090334234,41,2,0,10.177060185185185,2019-10-26 15:14:56+00:00,nodejs/node
4.574710978503383,0.7,0,0,0,47,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.67589988425926,4,1,0,0.008287037037037037,2019-10-28 17:16:29+00:00,chef/chef
6.930494765951626,0.5,1,0,0,66,0,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.9384375,0,0,1,47.48260416666667,2019-10-28 18:10:07+00:00,nodejs/node
3.4011973816621555,2.6,2,0,0,49,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.36510477582846,19,1,1,80.0269212962963,2019-10-28 21:43:23+00:00,chef/chef
7.779885115070522,3.9,0,0,0,151,2,13,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,139.91760416666668,1,0,1,92.29983796296297,2019-10-30 13:19:50+00:00,lit/lit
7.064759027791802,3.8,1,0,0,65,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,6.9384375,0,3,1,115.99177083333333,2019-11-02 00:43:34+00:00,meteor/meteor
6.516193076042964,12.0,2,0,0,80,0,12,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,25.60045949074074,20,3,1,180.1274537037037,2019-11-04 12:55:07+00:00,rails/rails
7.591861714889934,8.9,2,0,0,63,1,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.9384375,0,1,1,15.959074074074074,2019-11-05 17:30:52+00:00,docker/compose
4.394449154672439,2.6,0,0,0,36,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.36510477582846,19,2,0,0.0979050925925926,2019-11-05 23:23:04+00:00,chef/chef
4.718498871295094,2.6,0,0,0,29,3,18,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60.20174479166667,20,2,1,84.00826388888889,2019-11-07 18:28:43+00:00,chef/chef
7.223295679562314,8.3,1,0,0,38,3,18,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,43.67370928406084,56,1,1,154.32590277777777,2019-11-07 18:41:40+00:00,chef/chef
7.419979923661835,14.0,0,1,0,67,4,16,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,18.977051861996458,502,11,0,0.015347222222222222,2019-11-08 16:29:17+00:00,meteor/meteor
6.669498089857879,5.699999999999999,1,0,0,49,4,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.221255092592592,50,1,1,27.12009259259259,2019-11-08 17:59:21+00:00,rails/rails
3.970291913552122,4.3,2,0,0,29,0,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49.410964368386225,28,2,0,0.5489930555555556,2019-11-11 21:37:03+00:00,SeleniumHQ/selenium
6.467698726104354,14.0,0,1,0,53,0,22,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.113875435460212,505,9,0,0.06621527777777778,2019-11-11 22:28:24+00:00,meteor/meteor
5.802118375377063,8.5,2,0,0,39,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.923119064577397,39,0,1,98.75835648148148,2019-11-12 00:08:43+00:00,rails/rails
7.2520539518528135,9.9,2,0,0,47,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35.52235461833785,41,2,1,189.059375,2019-11-12 01:10:42+00:00,nodejs/node
6.61472560020376,9.1,1,0,0,74,1,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,24.90628472222222,6,0,1,232.99494212962964,2019-11-12 14:48:01+00:00,SeleniumHQ/selenium
5.25227342804663,14.0,3,1,0,44,1,16,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,19.07623183831064,506,9,0,0.25405092592592593,2019-11-12 16:55:09+00:00,meteor/meteor
5.25227342804663,2.9,2,0,0,41,1,18,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,123.05648405349795,9,0,0,0.5736921296296297,2019-11-12 18:06:00+00:00,SeleniumHQ/selenium
7.405495663199472,8.5,3,1,0,64,2,7,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,9.923119064577397,39,1,1,163.398125,2019-11-13 07:42:59+00:00,rails/rails
7.929846429742503,10.7,1,0,0,65,3,18,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,12,13.074448623971193,72,1,1,276.3615625,2019-11-14 18:54:55+00:00,rails/rails
7.51479976048867,7.0,2,0,0,62,4,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16,4.371811342592593,2,1,1,243.80055555555555,2019-11-15 09:41:15+00:00,chef/chef
7.074963197966044,12.5,2,0,0,47,4,19,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12,28.235843292420324,43,1,0,13.556354166666667,2019-11-15 19:29:22+00:00,nodejs/node
5.529429087511423,2.6,2,0,0,46,4,21,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,60.20174479166667,20,3,1,89.86097222222222,2019-11-15 21:10:19+00:00,chef/chef
7.635303886259415,8.15,0,1,0,93,6,8,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,6,19.431152531714783,508,8,1,20.13771990740741,2019-11-17 08:59:19+00:00,meteor/meteor
7.43307534889858,7.0,0,0,0,60,0,9,1,1,0,0,0,0,1,0,0,0,0,0,9,0,0,6,4.371811342592593,2,2,1,240.4740625,2019-11-18 09:49:55+00:00,chef/chef
2.70805020110221,13.4,1,0,1,76,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.220090663580251,12,3,1,56.10239583333333,2019-11-18 16:01:22+00:00,docker/compose
9.234252192022495,8.1,1,1,0,55,1,3,1,1,0,0,1,0,0,0,0,1,0,0,15,0,1,6,7.456333940129449,103,1,1,65.69708333333334,2019-11-19 03:25:04+00:00,rails/rails
8.080237416216702,8.9,2,0,0,45,1,15,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,8,6.9384375,0,2,0,2.9498148148148147,2019-11-19 15:37:00+00:00,docker/compose
7.490529402060711,8.1,0,1,0,96,3,5,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,7.456333940129449,103,2,1,29.456770833333334,2019-11-21 05:19:56+00:00,rails/rails
6.246106765481563,15.5,7,0,1,41,3,9,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,2,6.9384375,0,0,1,25.77460648148148,2019-11-21 09:56:27+00:00,ansible/ansible
6.246106765481563,15.5,7,0,1,41,3,9,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,2,6.9384375,0,0,1,25.77460648148148,2019-11-21 09:56:27+00:00,ansible/ansible
8.297045149081827,8.1,1,1,0,69,3,13,1,1,0,0,1,0,0,0,0,1,0,0,2,0,1,10,7.456333940129449,103,3,1,50.13462962962963,2019-11-21 13:01:34+00:00,rails/rails
7.532088143541722,2.4,1,0,0,54,3,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3.6823900462962964,2,0,0,0.742800925925926,2019-11-21 22:56:12+00:00,nodejs/node
11.892272444923334,15.5,10,0,0,26,4,0,1,0,0,1,1,0,1,1,0,0,1,0,2,0,1,766,6.9384375,0,2,1,206.6282060185185,2019-11-22 00:52:25+00:00,ansible/ansible
11.892272444923334,15.5,10,0,0,26,4,0,1,0,0,1,1,0,1,1,0,0,1,0,2,0,1,766,6.9384375,0,2,1,206.6282060185185,2019-11-22 00:52:25+00:00,ansible/ansible
6.455198563340122,15.5,9,0,0,47,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6.9384375,0,4,0,0.05032407407407408,2019-11-22 03:39:38+00:00,ansible/ansible
6.455198563340122,15.5,9,0,0,47,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6.9384375,0,4,0,0.05032407407407408,2019-11-22 03:39:38+00:00,ansible/ansible
5.739792912179234,3.0,6,0,0,32,4,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.9384375,0,0,1,27.48892361111111,2019-11-22 11:46:42+00:00,ansible/ansible
5.739792912179234,3.0,6,0,0,32,4,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.9384375,0,0,1,27.48892361111111,2019-11-22 11:46:42+00:00,ansible/ansible
6.049733455231958,9.9,4,0,0,49,4,23,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,41.800877700617285,42,2,0,4.316967592592593,2019-11-22 23:19:03+00:00,nodejs/node
7.578656850594762,1.0,3,0,0,46,5,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3.8499729938271603,9,0,0,3.025023148148148,2019-11-23 00:24:36+00:00,nodejs/node
7.080867896690782,3.7,0,0,0,34,5,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,30.13894212962963,5,0,0,4.708784722222222,2019-11-23 05:35:33+00:00,lit/lit
6.690842277418564,10.7,2,0,0,54,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13.074448623971193,72,2,1,165.89224537037038,2019-11-23 10:26:21+00:00,rails/rails
6.066108090103747,3.8,1,0,0,62,5,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.9384375,0,4,1,48.16949074074074,2019-11-23 12:59:03+00:00,meteor/meteor
8.259716961021523,15.5,5,0,0,43,5,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0.05032407407407408,2,4,1,269.47528935185187,2019-11-23 19:33:40+00:00,ansible/ansible
8.259716961021523,15.5,5,0,0,43,5,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0.05032407407407408,2,4,1,269.47528935185187,2019-11-23 19:33:40+00:00,ansible/ansible
6.4692503167957724,15.5,7,0,0,47,6,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.05032407407407408,2,6,1,28.738599537037036,2019-11-24 15:10:12+00:00,ansible/ansible
6.4692503167957724,15.5,7,0,0,47,6,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.05032407407407408,2,6,1,28.738599537037036,2019-11-24 15:10:12+00:00,ansible/ansible
6.6052979209482015,1.3,2,0,0,69,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8.903130787037037,2,0,1,34.37189814814815,2019-11-25 07:26:15+00:00,nodejs/node
8.189522110748094,16.0,5,0,0,124,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6.9384375,0,0,0,11.338402777777778,2019-11-25 11:59:35+00:00,ansible/ansible
8.189522110748094,16.0,5,0,0,124,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6.9384375,0,0,0,11.338402777777778,2019-11-25 11:59:35+00:00,ansible/ansible
